,sname,location,url,type,membership,website,nature,feature
1744,东华理工大学, 江西,http://college.gaokao.com/school/719/, 工科, 江西省教育厅, http://www.ecit.edu.cn, 本科,——
1745,丽水学院, 浙江,http://college.gaokao.com/school/720/, 师范, 浙江省教育厅, http://www.lsu.edu.cn, 本科,——
1746,湘南学院, 湖南,http://college.gaokao.com/school/721/, 工科, 湖南省教育厅, http://www.xnu.edu.cn, 本科,——
1747,贺州学院, 广西,http://college.gaokao.com/school/722/, 综合, 广西壮族自治区教育厅, www.hzu.gx.cn, 本科,——
1748,钦州学院, 广西,http://college.gaokao.com/school/723/, 综合, 广西壮族自治区教育厅, http://www.gxqzu.edu.cn, 本科,——
1749,西昌学院, 四川,http://college.gaokao.com/school/724/, 综合, 四川省教育厅, www.xcc.sc.cn, 本科,——
1750,榆林学院, 陕西,http://college.gaokao.com/school/725/, 师范, 陕西省教育厅, http://www.yulinu.edu.cn/, 本科,——
1751,黄淮学院, 河南,http://college.gaokao.com/school/637/, 师范, 河南省教育厅, www.huanghuai.edu.cn, 本科,——
1752,江苏科技大学, 江苏,http://college.gaokao.com/school/639/, 工科, 江苏省教育厅, www.ecsi.edu.cn, 本科,——
1753,江西理工大学, 江西,http://college.gaokao.com/school/640/, 工科, 江西省教育厅, http://www.jxust.cn, 本科,——
1754,金陵科技学院, 江苏,http://college.gaokao.com/school/641/, 综合, 江苏省教育厅, ——, 本科,——
1755,井冈山大学, 江西,http://college.gaokao.com/school/642/, 综合, 江西省教育厅, http://www.jgsu.edu.cn, 本科,——
1756,兰州交通大学, 甘肃,http://college.gaokao.com/school/643/, 工科, 甘肃省教育厅, http://www.lzjtu.edu.cn/, 本科,——
1757,内蒙古科技大, 内蒙古,http://college.gaokao.com/school/644/, 综合, 内蒙古自治区教育厅, www.imust.cn, 本科,——
1758,南昌工程学院, 江西,http://college.gaokao.com/school/646/, 工科, 江西省教育厅, www.nit.edu.cn, 本科,——
1759,南京财经大学, 江苏,http://college.gaokao.com/school/647/, 财经, 江苏省教育厅, www.njue.edu.cn, 本科,——
1760,南京信息工程, 江苏,http://college.gaokao.com/school/648/, 工科, 江苏省教育厅, www.nuist.edu.cn, 本科,——
1761,南京邮电大学, 江苏,http://college.gaokao.com/school/649/, 工科, 江苏省教育厅, www.njupt.edu.cn, 本科,——
1762,南通大学, 江苏,http://college.gaokao.com/school/650/, 综合, 江苏省教育厅, www.ntu.edu.cn, 本科,——
1763,青岛理工大学, 山东,http://college.gaokao.com/school/651/, 工科, 山东省教育厅, http://www.qtech.edu.cn, 本科,——
1764,上海海事大学, 上海,http://college.gaokao.com/school/652/, 工科, 上海市教育委员会, www.shmtu.edu.cn, 本科,——
1765,上海商学院, 上海,http://college.gaokao.com/school/653/, 财经, 上海市教育委员会, www.sbs.edu.cn, 本科,——
1766,沈阳建筑大学, 辽宁,http://college.gaokao.com/school/654/, 工科, 辽宁省教育厅, www.sjzu.edu.cn, 本科,——
1767,沈阳理工大学, 辽宁,http://college.gaokao.com/school/655/, 工科, 辽宁省教育厅, www.sylu.edu.cn, 本科,——
1768,太原科技大学, 山西,http://college.gaokao.com/school/657/, 工科, 山西省教育厅, www.tyust.edu.cn, 本科,——
1769,天津财经大学, 天津,http://college.gaokao.com/school/658/, 财经, 天津市教育委员会, www.tjufe.edu.cn, 本科,——
1770,天津工程师范, 天津,http://college.gaokao.com/school/659/, 师范, ——, www.tute.edu.cn, 本科,——
1771,西安科技大学, 陕西,http://college.gaokao.com/school/660/, 工科, 陕西省教育厅, http://zs.xust.edu.cn/, 本科,——
1772,西安石油大学, 陕西,http://college.gaokao.com/school/661/, 工科, 陕西省教育厅, http://www.xsyu.edu.cn/, 本科,——
1773,西安文理学院, 陕西,http://college.gaokao.com/school/662/, 师范, 陕西省教育厅, http://www.xawl.edu.cn, 本科,——
1774,西北民族大学, 甘肃,http://college.gaokao.com/school/663/, 民族, 国家民族事务委员会, http://www.xbmu.edu.cn/, 本科,——
1775,西华师范大学, 四川,http://college.gaokao.com/school/664/, 师范, 四川省教育厅, www.cwnu.edu.cn, 本科,——
1776,西南民族大学, 四川,http://college.gaokao.com/school/665/, 民族, 国家民族事务委员会, ——, 本科,——
1777,香港城市大学, 香港,http://college.gaokao.com/school/666/, 综合, 香港特别行政区, ——, 本科,——
1778,浙江工商大学, 浙江,http://college.gaokao.com/school/668/, 财经, 浙江省教育厅, http://www.zjsu.edu.cn, 本科,——
1779,中北大学, 山西,http://college.gaokao.com/school/669/, 工科, 山西省教育厅, http://www.nuc.edu.cn, 本科,——
1780,太原工业学院, 山西,http://college.gaokao.com/school/670/, 工科, 山西省教育厅, www.tit.edu.cn, 本科,——
1781,中国劳动关系, 北京,http://college.gaokao.com/school/671/, 财经, 中华全国总工会, www.ciir.edu.cn, 本科,——
1782,重庆工商大学, 重庆,http://college.gaokao.com/school/672/, 综合, 重庆市教育委员会, www.ctbu.edu.cn, 本科,——
1783,重庆科技学院, 重庆,http://college.gaokao.com/school/673/, 工科, 重庆市教育委员会, www.cqust.cn, 本科,——
1784,重庆师范大学, 重庆,http://college.gaokao.com/school/674/, 师范, 重庆市教育委员会, www.cqnu.edu.cn, 本科,——
1785,重庆文理学院, 重庆,http://college.gaokao.com/school/675/, 综合, 重庆市教育委员会, ——, 本科,——
1786,云南民族大学, 云南,http://college.gaokao.com/school/676/, 民族, 云南省教育厅, http://www.ynni.edu.cn/, 本科,——
1787,湖北工业大学, 湖北,http://college.gaokao.com/school/677/, 工科, 湖北省教育厅, www.hbut.edu.cn, 本科,——
1788,西华大学, 四川,http://college.gaokao.com/school/678/, 综合, 四川省教育厅, www.xhu.edu.cn, 本科,——
1789,厦门理工学院, 福建,http://college.gaokao.com/school/679/, 工科, 福建省教育厅, http://www.xmut.edu.cn, 本科,——
1790,长春中医药大, 吉林,http://college.gaokao.com/school/680/, 医药, 吉林省教育厅, http://www.ccucm.edu.cn/, 本科,——
1791,云南财经大学, 云南,http://college.gaokao.com/school/681/, 财经, 云南省教育厅, http://www.ynufe.edu.cn/, 本科,——
1792,新疆财经大学, 新疆,http://college.gaokao.com/school/682/, 财经, 新疆维吾尔自治区教育厅, http://www.xjufe.edu.cn/, 本科,——
1793,宁波诺丁汉大, 浙江,http://college.gaokao.com/school/683/, 综合, 浙江省教育厅, www.nottingham.edu.cn, 本科,——
1794,香港教育学院, 香港,http://college.gaokao.com/school/689/, 综合, 香港特别行政区, ——, 本科,——
1795,西交利物浦大, 江苏,http://college.gaokao.com/school/690/, 工科, 江苏省教育厅, http://www.xjtlu.edu.cn, 本科,——
1796,梧州学院, 广西,http://college.gaokao.com/school/691/, 综合, 广西壮族自治区教育厅, www.gxuwz.edu.cn, 本科,——
1797,山西大同大学, 山西,http://college.gaokao.com/school/692/, 综合, 山西省教育厅, www.sxdtdx.edu.cn, 本科,——
1798,河北北方学院, 河北,http://college.gaokao.com/school/693/, 医药, 河北省教育厅, www.hebeinu.edu.cn, 本科,——
1799,衡水学院, 河北,http://college.gaokao.com/school/694/, 师范, 河北省教育厅, http://www.hsnc.edu.cn, 本科,——
1800,河南科技学院, 河南,http://college.gaokao.com/school/695/, 师范, 河南省教育厅, www.hist.edu.cn, 本科,——
1801,吉林农业科技, 吉林,http://college.gaokao.com/school/696/, 农业, 吉林省教育厅, www.jlnku.com, 本科,——
1802,鲁东大学, 山东,http://college.gaokao.com/school/697/, 综合, 山东省教育厅, www.ldu.edu.cn, 本科,——
1803,滨州学院, 山东,http://college.gaokao.com/school/698/, 师范, 山东省教育厅, http://www.bzu.edu.cn, 本科,——
1804,河北理工大学, 河北,http://college.gaokao.com/school/699/, 工科, ——, www.heuu.edu.cn, 本科,——
1805,安徽科技学院, 安徽,http://college.gaokao.com/school/700/, 师范, 安徽省教育厅, http://www.ahstu.edu.cn, 本科,——
1806,安阳工学院, 河南,http://college.gaokao.com/school/701/, 工科, 河南省教育厅, www.ayit.edu.cn, 本科,——
1807,湖北理工学院, 湖北,http://college.gaokao.com/school/702/, 工科, 湖北省教育厅, www.hbpu.edu.cn, 本科,——
1808,渤海大学, 辽宁,http://college.gaokao.com/school/703/, 综合, 辽宁省教育厅, www.bhu.edu.cn, 本科,——
1809,南方医科大学, 广东,http://college.gaokao.com/school/706/, 医药, 广东省教育厅, www.fimmu.com, 本科,——
1810,石家庄学院, 河北,http://college.gaokao.com/school/710/, 师范, 河北省教育厅, www.sjzc.edu.cn, 本科,——
1811,邯郸学院, 河北,http://college.gaokao.com/school/711/, 师范, 河北省教育厅, www.hdc.edu.cn, 本科,——
1812,河北金融学院, 河北,http://college.gaokao.com/school/712/, 财经, 河北省教育厅, http://www.hbcf.edu.cn, 本科,——
1813,菏泽学院, 山东,http://college.gaokao.com/school/713/, 综合, 山东省教育厅, http://www.hezeu.edu.cn, 本科,——
1814,山东警察学院, 山东,http://college.gaokao.com/school/714/, 政法, 山东省教育厅, www.sdpc.edu.cn, 本科,——
1815,济宁学院, 山东,http://college.gaokao.com/school/715/, 师范, 山东省教育厅, http://www.jnxy.edu.cn, 本科,——
1816,长治学院, 山西,http://college.gaokao.com/school/716/, 师范, 山西省教育厅, www.czc.edu.cn, 本科,——
1817,滁州学院, 安徽,http://college.gaokao.com/school/717/, 师范, 安徽省教育厅, www.chzu.edu.cn, 本科,——
1818,宿州学院, 安徽,http://college.gaokao.com/school/718/, 师范, 安徽省教育厅, ——, 本科,——
1819,东华理工大学, 江西,http://college.gaokao.com/school/719/, 工科, 江西省教育厅, http://www.ecit.edu.cn, 本科,——
1820,丽水学院, 浙江,http://college.gaokao.com/school/720/, 师范, 浙江省教育厅, http://www.lsu.edu.cn, 本科,——
1821,湘南学院, 湖南,http://college.gaokao.com/school/721/, 工科, 湖南省教育厅, http://www.xnu.edu.cn, 本科,——
1822,贺州学院, 广西,http://college.gaokao.com/school/722/, 综合, 广西壮族自治区教育厅, www.hzu.gx.cn, 本科,——
1823,钦州学院, 广西,http://college.gaokao.com/school/723/, 综合, 广西壮族自治区教育厅, http://www.gxqzu.edu.cn, 本科,——
1824,西昌学院, 四川,http://college.gaokao.com/school/724/, 综合, 四川省教育厅, www.xcc.sc.cn, 本科,——
1825,榆林学院, 陕西,http://college.gaokao.com/school/725/, 师范, 陕西省教育厅, http://www.yulinu.edu.cn/, 本科,——
1826,西安医学院, 陕西,http://college.gaokao.com/school/726/, 医药, 陕西省教育厅, http://www.xiyi.edu.cn/, 本科,——
1827,西北政法大学, 陕西,http://college.gaokao.com/school/727/, 政法, 陕西省教育厅, http://www.nwupl.edu.cn/, 本科,——
1828,安康学院, 陕西,http://college.gaokao.com/school/728/, 综合, 陕西省教育厅, http://www.aku.edu.cn, 本科,——
1829,宁夏师范学院, 宁夏,http://college.gaokao.com/school/729/, 师范, 宁夏回族自治区教育厅, http://www.nxtu.cn/, 本科,——
1830,吉林工商学院, 吉林,http://college.gaokao.com/school/730/, 财经, 吉林省教育厅, www.jlbtc.edu.cn, 本科,——
1831,琼州学院, 海南,http://college.gaokao.com/school/731/, 综合, 海南省教育厅, http://www.qzu.edu.cn, 本科,——
1832,三明学院, 福建,http://college.gaokao.com/school/732/, 综合, 福建省教育厅, http://www.smc.edu.cn, 本科,——
1833,龙岩学院, 福建,http://college.gaokao.com/school/733/, 师范, 福建省教育厅, www.lyun.edu.cn, 本科,——
1834,陇东学院, 甘肃,http://college.gaokao.com/school/734/, 师范, 甘肃省教育厅, http://www.ldxy.edu.cn/, 本科,——
1835,哈尔滨医科大, 黑龙江,http://college.gaokao.com/school/744/, 医药, 黑龙江省教育厅, ——, 本科,——
1836,大庆师范学院, 黑龙江,http://college.gaokao.com/school/745/, 综合, 黑龙江省教育厅, www.dqsy.net, 本科,——
1837,江苏警官学院, 江苏,http://college.gaokao.com/school/749/, 政法, ——, www.jspi.cn, 本科,——
1838,广东培正学院, 广东,http://college.gaokao.com/school/754/, 财经, 广东省教育厅, www.peizheng.com.cn, 本科,——
1839,兰州城市学院, 甘肃,http://college.gaokao.com/school/761/, 综合, 甘肃省教育厅, http://www.lzcu.edu.cn/, 本科,——
1840,广东白云学院, 广东,http://college.gaokao.com/school/764/, 工科, 广东省教育厅, http://www.baiyunU.edu.cn, 本科,——
1841,青岛滨海学院, 山东,http://college.gaokao.com/school/766/, 综合, 山东省教育厅, www.binhaicollege.com, 本科,——
1842,湖南科技学院, 湖南,http://college.gaokao.com/school/791/, 综合, 湖南省教育厅, www.huse.cn, 本科,——
1843,湖北警官学院, 湖北,http://college.gaokao.com/school/793/, 政法, 湖北省教育厅, www.hbpa.edu.cn, 本科,——
1844,北京城市学院, 北京,http://college.gaokao.com/school/796/, 综合, 北京市教育委员会, www.bcu.edu.cn, 本科,——
1845,黑龙江工业学, 黑龙江,http://college.gaokao.com/school/802/, 工科, 黑龙江省教育厅, http://zs.jxdx.com/, 本科,——
1846,江苏理工学院, 江苏,http://college.gaokao.com/school/804/, 师范, 江苏省教育厅, www.jstu.edu.cn, 本科,——
1847,仰恩大学, 福建,http://college.gaokao.com/school/834/, 综合, 福建省教育厅, www.yeu.edu.cn, 本科,——
1848,上海杉达学院, 上海,http://college.gaokao.com/school/845/, 财经, 上海市教育委员会, www.sandau.edu.cn, 本科,——
1849,黄河科技学院, 河南,http://college.gaokao.com/school/846/, 工科, 河南省教育厅, www.hhstu.edu.cn, 本科,——
1850,浙江树人学院, 浙江,http://college.gaokao.com/school/849/, 工科, 浙江省教育厅, www.zjsru.edu.cn, 本科,——
1851,三江学院, 江苏,http://college.gaokao.com/school/853/, 综合, 江苏省教育厅, www.sju.js.cn, 本科,——
1852,黑龙江东方学, 黑龙江,http://college.gaokao.com/school/854/, 综合, 黑龙江省教育厅, http://www.dfxy.net, 本科,——
1853,上海应用技术, 上海,http://college.gaokao.com/school/857/, 工科, 上海市教育委员会, www.sit.edu.cn, 本科,——
1854,亳州学院, 安徽,http://college.gaokao.com/school/862/, 综合, 安徽省教育厅, http, 本科,——
1855,安徽新华学院, 安徽,http://college.gaokao.com/school/868/, 工科, 安徽省教育厅, www.axhu.edu.cn, 本科,——
1856,烟台南山学院, 山东,http://college.gaokao.com/school/869/, 工科, 山东省教育厅, www.nanshan.edu.cn, 本科,——
1857,西安欧亚学院, 陕西,http://college.gaokao.com/school/886/, 财经, 陕西省教育厅, http://www.eurasia.edu/, 本科,——
1858,上海建桥学院, 上海,http://college.gaokao.com/school/887/, 综合, 上海市教育委员会, http://zsb.gench.edu.cn, 本科,——
1859,北京师范大学, 广东,http://college.gaokao.com/school/993/, 综合, ——, http://www.uic.edu.hk, 本科,——
1860,江西科技学院, 江西,http://college.gaokao.com/school/1240/, 综合, 江西省教育厅, http://www.jxbsu.com/, 本科,——
1861,西安外事学院, 陕西,http://college.gaokao.com/school/1442/, 财经, 陕西省教育厅, http://www.xaiu.edu.cn/, 本科,——
1862,宁夏理工学院, 宁夏,http://college.gaokao.com/school/1466/, 综合, 宁夏回族自治区教育厅, www.nxist.com, 本科,——
1863,吉林华桥外国, 吉林,http://college.gaokao.com/school/1591/, 语言, 吉林省教育厅, www.hqwy.com, 本科,——
1864,泉州信息工程, 福建,http://college.gaokao.com/school/1624/, 工科, 福建省教育厅, www.qziedu.cn, 本科,——
1865,天津天狮学院, 天津,http://college.gaokao.com/school/2085/, 综合, 天津市教育委员会, www.tianshi.edu.cn, 本科,——
1866,保定学院, ------,http://college.gaokao.com/school/2086/, 师范, 河北省教育厅, www.bdu.edu.cn, 本科,——
1867,上海海洋大学, 上海,http://college.gaokao.com/school/2087/, 农业, 上海市教育委员会, http://www.shfu.edu.cn, 本科,——
1868,上海海关学院, 上海,http://college.gaokao.com/school/2088/, 综合, ——, http://shanghai_edu.customs.gov.cn, 本科,——
1869,浙江警察学院, 浙江,http://college.gaokao.com/school/2089/, 政法, 浙江省教育厅, www.zjjcxy.cn, 本科,——
1870,宁波大红鹰学, ------,http://college.gaokao.com/school/2090/, 工科, 浙江省教育厅, www.nbdhyu.edu.cn, 本科,——
1871,浙江越秀外国, 浙江,http://college.gaokao.com/school/2091/, 语言, 浙江省教育厅, www.yxc.cn, 本科,——
1872,合肥师范学院, ------,http://college.gaokao.com/school/2092/, 师范, 安徽省教育厅, www.hftc.edu.cn, 本科,——
1873,池州学院, ------,http://college.gaokao.com/school/2093/, 师范, 安徽省教育厅, http://zs.czu.edu.cn, 本科,——
1874,蚌埠学院, ------,http://college.gaokao.com/school/2094/, 工科, 安徽省教育厅, www.bbxy.edu.cn, 本科,——
1875,安徽三联学院, 安徽,http://college.gaokao.com/school/2095/, 工科, 安徽省教育厅, www.sanlian.net.cn, 本科,——
1876,西南民族大学, 四川,http://college.gaokao.com/school/665/, 民族, 国家民族事务委员会, ——, 本科,——
1877,香港城市大学, 香港,http://college.gaokao.com/school/666/, 综合, 香港特别行政区, ——, 本科,——
1878,浙江工商大学, 浙江,http://college.gaokao.com/school/668/, 财经, 浙江省教育厅, http://www.zjsu.edu.cn, 本科,——
1879,中北大学, 山西,http://college.gaokao.com/school/669/, 工科, 山西省教育厅, http://www.nuc.edu.cn, 本科,——
1880,太原工业学院, 山西,http://college.gaokao.com/school/670/, 工科, 山西省教育厅, www.tit.edu.cn, 本科,——
1881,中国劳动关系, 北京,http://college.gaokao.com/school/671/, 财经, 中华全国总工会, www.ciir.edu.cn, 本科,——
1882,重庆工商大学, 重庆,http://college.gaokao.com/school/672/, 综合, 重庆市教育委员会, www.ctbu.edu.cn, 本科,——
1883,重庆科技学院, 重庆,http://college.gaokao.com/school/673/, 工科, 重庆市教育委员会, www.cqust.cn, 本科,——
1884,重庆师范大学, 重庆,http://college.gaokao.com/school/674/, 师范, 重庆市教育委员会, www.cqnu.edu.cn, 本科,——
1885,重庆文理学院, 重庆,http://college.gaokao.com/school/675/, 综合, 重庆市教育委员会, ——, 本科,——
1886,云南民族大学, 云南,http://college.gaokao.com/school/676/, 民族, 云南省教育厅, http://www.ynni.edu.cn/, 本科,——
1887,湖北工业大学, 湖北,http://college.gaokao.com/school/677/, 工科, 湖北省教育厅, www.hbut.edu.cn, 本科,——
1888,西华大学, 四川,http://college.gaokao.com/school/678/, 综合, 四川省教育厅, www.xhu.edu.cn, 本科,——
1889,厦门理工学院, 福建,http://college.gaokao.com/school/679/, 工科, 福建省教育厅, http://www.xmut.edu.cn, 本科,——
1890,长春中医药大, 吉林,http://college.gaokao.com/school/680/, 医药, 吉林省教育厅, http://www.ccucm.edu.cn/, 本科,——
1891,云南财经大学, 云南,http://college.gaokao.com/school/681/, 财经, 云南省教育厅, http://www.ynufe.edu.cn/, 本科,——
1892,新疆财经大学, 新疆,http://college.gaokao.com/school/682/, 财经, 新疆维吾尔自治区教育厅, http://www.xjufe.edu.cn/, 本科,——
1893,宁波诺丁汉大, 浙江,http://college.gaokao.com/school/683/, 综合, 浙江省教育厅, www.nottingham.edu.cn, 本科,——
1894,香港教育学院, 香港,http://college.gaokao.com/school/689/, 综合, 香港特别行政区, ——, 本科,——
1895,西交利物浦大, 江苏,http://college.gaokao.com/school/690/, 工科, 江苏省教育厅, http://www.xjtlu.edu.cn, 本科,——
1896,梧州学院, 广西,http://college.gaokao.com/school/691/, 综合, 广西壮族自治区教育厅, www.gxuwz.edu.cn, 本科,——
1897,山西大同大学, 山西,http://college.gaokao.com/school/692/, 综合, 山西省教育厅, www.sxdtdx.edu.cn, 本科,——
1898,河北北方学院, 河北,http://college.gaokao.com/school/693/, 医药, 河北省教育厅, www.hebeinu.edu.cn, 本科,——
1899,衡水学院, 河北,http://college.gaokao.com/school/694/, 师范, 河北省教育厅, http://www.hsnc.edu.cn, 本科,——
1900,河南科技学院, 河南,http://college.gaokao.com/school/695/, 师范, 河南省教育厅, www.hist.edu.cn, 本科,——
1901,吉林农业科技, 吉林,http://college.gaokao.com/school/696/, 农业, 吉林省教育厅, www.jlnku.com, 本科,——
1902,鲁东大学, 山东,http://college.gaokao.com/school/697/, 综合, 山东省教育厅, www.ldu.edu.cn, 本科,——
1903,滨州学院, 山东,http://college.gaokao.com/school/698/, 师范, 山东省教育厅, http://www.bzu.edu.cn, 本科,——
1904,河北理工大学, 河北,http://college.gaokao.com/school/699/, 工科, ——, www.heuu.edu.cn, 本科,——
1905,安徽科技学院, 安徽,http://college.gaokao.com/school/700/, 师范, 安徽省教育厅, http://www.ahstu.edu.cn, 本科,——
1906,安阳工学院, 河南,http://college.gaokao.com/school/701/, 工科, 河南省教育厅, www.ayit.edu.cn, 本科,——
1907,湖北理工学院, 湖北,http://college.gaokao.com/school/702/, 工科, 湖北省教育厅, www.hbpu.edu.cn, 本科,——
1908,渤海大学, 辽宁,http://college.gaokao.com/school/703/, 综合, 辽宁省教育厅, www.bhu.edu.cn, 本科,——
1909,南方医科大学, 广东,http://college.gaokao.com/school/706/, 医药, 广东省教育厅, www.fimmu.com, 本科,——
1910,石家庄学院, 河北,http://college.gaokao.com/school/710/, 师范, 河北省教育厅, www.sjzc.edu.cn, 本科,——
1911,邯郸学院, 河北,http://college.gaokao.com/school/711/, 师范, 河北省教育厅, www.hdc.edu.cn, 本科,——
1912,河北金融学院, 河北,http://college.gaokao.com/school/712/, 财经, 河北省教育厅, http://www.hbcf.edu.cn, 本科,——
1913,菏泽学院, 山东,http://college.gaokao.com/school/713/, 综合, 山东省教育厅, http://www.hezeu.edu.cn, 本科,——
1914,山东警察学院, 山东,http://college.gaokao.com/school/714/, 政法, 山东省教育厅, www.sdpc.edu.cn, 本科,——
1915,济宁学院, 山东,http://college.gaokao.com/school/715/, 师范, 山东省教育厅, http://www.jnxy.edu.cn, 本科,——
1916,长治学院, 山西,http://college.gaokao.com/school/716/, 师范, 山西省教育厅, www.czc.edu.cn, 本科,——
1917,滁州学院, 安徽,http://college.gaokao.com/school/717/, 师范, 安徽省教育厅, www.chzu.edu.cn, 本科,——
1918,宿州学院, 安徽,http://college.gaokao.com/school/718/, 师范, 安徽省教育厅, ——, 本科,——
1919,东华理工大学, 江西,http://college.gaokao.com/school/719/, 工科, 江西省教育厅, http://www.ecit.edu.cn, 本科,——
1920,丽水学院, 浙江,http://college.gaokao.com/school/720/, 师范, 浙江省教育厅, http://www.lsu.edu.cn, 本科,——
1921,湘南学院, 湖南,http://college.gaokao.com/school/721/, 工科, 湖南省教育厅, http://www.xnu.edu.cn, 本科,——
1922,贺州学院, 广西,http://college.gaokao.com/school/722/, 综合, 广西壮族自治区教育厅, www.hzu.gx.cn, 本科,——
1923,钦州学院, 广西,http://college.gaokao.com/school/723/, 综合, 广西壮族自治区教育厅, http://www.gxqzu.edu.cn, 本科,——
1924,西昌学院, 四川,http://college.gaokao.com/school/724/, 综合, 四川省教育厅, www.xcc.sc.cn, 本科,——
1925,榆林学院, 陕西,http://college.gaokao.com/school/725/, 师范, 陕西省教育厅, http://www.yulinu.edu.cn/, 本科,——
1926,西安医学院, 陕西,http://college.gaokao.com/school/726/, 医药, 陕西省教育厅, http://www.xiyi.edu.cn/, 本科,——
1927,西北政法大学, 陕西,http://college.gaokao.com/school/727/, 政法, 陕西省教育厅, http://www.nwupl.edu.cn/, 本科,——
1928,安康学院, 陕西,http://college.gaokao.com/school/728/, 综合, 陕西省教育厅, http://www.aku.edu.cn, 本科,——
1929,宁夏师范学院, 宁夏,http://college.gaokao.com/school/729/, 师范, 宁夏回族自治区教育厅, http://www.nxtu.cn/, 本科,——
1930,吉林工商学院, 吉林,http://college.gaokao.com/school/730/, 财经, 吉林省教育厅, www.jlbtc.edu.cn, 本科,——
1931,琼州学院, 海南,http://college.gaokao.com/school/731/, 综合, 海南省教育厅, http://www.qzu.edu.cn, 本科,——
1932,三明学院, 福建,http://college.gaokao.com/school/732/, 综合, 福建省教育厅, http://www.smc.edu.cn, 本科,——
1933,龙岩学院, 福建,http://college.gaokao.com/school/733/, 师范, 福建省教育厅, www.lyun.edu.cn, 本科,——
1934,陇东学院, 甘肃,http://college.gaokao.com/school/734/, 师范, 甘肃省教育厅, http://www.ldxy.edu.cn/, 本科,——
1935,哈尔滨医科大, 黑龙江,http://college.gaokao.com/school/744/, 医药, 黑龙江省教育厅, ——, 本科,——
1936,大庆师范学院, 黑龙江,http://college.gaokao.com/school/745/, 综合, 黑龙江省教育厅, www.dqsy.net, 本科,——
1937,江苏警官学院, 江苏,http://college.gaokao.com/school/749/, 政法, ——, www.jspi.cn, 本科,——
1938,广东培正学院, 广东,http://college.gaokao.com/school/754/, 财经, 广东省教育厅, www.peizheng.com.cn, 本科,——
1939,兰州城市学院, 甘肃,http://college.gaokao.com/school/761/, 综合, 甘肃省教育厅, http://www.lzcu.edu.cn/, 本科,——
1940,广东白云学院, 广东,http://college.gaokao.com/school/764/, 工科, 广东省教育厅, http://www.baiyunU.edu.cn, 本科,——
1941,青岛滨海学院, 山东,http://college.gaokao.com/school/766/, 综合, 山东省教育厅, www.binhaicollege.com, 本科,——
1942,湖南科技学院, 湖南,http://college.gaokao.com/school/791/, 综合, 湖南省教育厅, www.huse.cn, 本科,——
1943,湖北警官学院, 湖北,http://college.gaokao.com/school/793/, 政法, 湖北省教育厅, www.hbpa.edu.cn, 本科,——
1944,北京城市学院, 北京,http://college.gaokao.com/school/796/, 综合, 北京市教育委员会, www.bcu.edu.cn, 本科,——
1945,黑龙江工业学, 黑龙江,http://college.gaokao.com/school/802/, 工科, 黑龙江省教育厅, http://zs.jxdx.com/, 本科,——
1946,江苏理工学院, 江苏,http://college.gaokao.com/school/804/, 师范, 江苏省教育厅, www.jstu.edu.cn, 本科,——
1947,仰恩大学, 福建,http://college.gaokao.com/school/834/, 综合, 福建省教育厅, www.yeu.edu.cn, 本科,——
1948,上海杉达学院, 上海,http://college.gaokao.com/school/845/, 财经, 上海市教育委员会, www.sandau.edu.cn, 本科,——
1949,黄河科技学院, 河南,http://college.gaokao.com/school/846/, 工科, 河南省教育厅, www.hhstu.edu.cn, 本科,——
1950,浙江树人学院, 浙江,http://college.gaokao.com/school/849/, 工科, 浙江省教育厅, www.zjsru.edu.cn, 本科,——
1951,三江学院, 江苏,http://college.gaokao.com/school/853/, 综合, 江苏省教育厅, www.sju.js.cn, 本科,——
1952,黑龙江东方学, 黑龙江,http://college.gaokao.com/school/854/, 综合, 黑龙江省教育厅, http://www.dfxy.net, 本科,——
1953,上海应用技术, 上海,http://college.gaokao.com/school/857/, 工科, 上海市教育委员会, www.sit.edu.cn, 本科,——
1954,亳州学院, 安徽,http://college.gaokao.com/school/862/, 综合, 安徽省教育厅, http, 本科,——
1955,安徽新华学院, 安徽,http://college.gaokao.com/school/868/, 工科, 安徽省教育厅, www.axhu.edu.cn, 本科,——
1956,烟台南山学院, 山东,http://college.gaokao.com/school/869/, 工科, 山东省教育厅, www.nanshan.edu.cn, 本科,——
1957,西安欧亚学院, 陕西,http://college.gaokao.com/school/886/, 财经, 陕西省教育厅, http://www.eurasia.edu/, 本科,——
1958,上海建桥学院, 上海,http://college.gaokao.com/school/887/, 综合, 上海市教育委员会, http://zsb.gench.edu.cn, 本科,——
1959,北京师范大学, 广东,http://college.gaokao.com/school/993/, 综合, ——, http://www.uic.edu.hk, 本科,——
1960,江西科技学院, 江西,http://college.gaokao.com/school/1240/, 综合, 江西省教育厅, http://www.jxbsu.com/, 本科,——
1961,西安外事学院, 陕西,http://college.gaokao.com/school/1442/, 财经, 陕西省教育厅, http://www.xaiu.edu.cn/, 本科,——
1962,宁夏理工学院, 宁夏,http://college.gaokao.com/school/1466/, 综合, 宁夏回族自治区教育厅, www.nxist.com, 本科,——
1963,吉林华桥外国, 吉林,http://college.gaokao.com/school/1591/, 语言, 吉林省教育厅, www.hqwy.com, 本科,——
1964,泉州信息工程, 福建,http://college.gaokao.com/school/1624/, 工科, 福建省教育厅, www.qziedu.cn, 本科,——
